curie	label	parent	rxcui
DRON:00023938	Mesna Injectable Solution	DRON:00000020	374524
DRON:00023939	Magnesium Salicylate / phenyltoloxamine Oral Tablet	DRON:00000022	374525
DRON:00023940	Neomycin / Polymyxin B Irrigation Solution	DRON:00000020	374526
DRON:00023941	Acetazolamide Injectable Solution	DRON:00000020	374527
DRON:00023942	Phenylephrine / Zinc Sulfate Ophthalmic Solution	DRON:00000020	374528
DRON:00023943	Povidone-Iodine Douche	DRON:00000005	374529
DRON:00023944	Povidone-Iodine Mucous Membrane Topical Solution	DRON:00000020	374530
DRON:00023945	Povidone-Iodine Ophthalmic Solution	DRON:00000020	374531
DRON:00023946	Tetracycline Topical Ointment	DRON:00000019	374533
DRON:00023947	Brompheniramine Oral Solution	DRON:00000020	374535
DRON:00023948	Glucose Ophthalmic Ointment	DRON:00000019	374536
DRON:00023949	Iodine / Potassium Iodide Oral Solution	DRON:00000020	374537
DRON:00023950	Phenazopyridine / Sulfamethoxazole Oral Tablet	DRON:00000022	374538
DRON:00023951	Dextran 70 Injectable Solution	DRON:00000020	374539
DRON:00023952	Cefuroxime Injectable Solution	DRON:00000020	374541
DRON:00023953	Phosphorus / Potassium Oral Solution	DRON:00000020	374542
DRON:00023954	mercuric oxide Ophthalmic Ointment	DRON:00000019	374543
DRON:00023955	Menthol Lozenge	DRON:00000005	374544
DRON:00023956	Charcoal Oral Tablet	DRON:00000022	374545
DRON:00023957	Bacitracin / Polymyxin B Topical Powder	DRON:00000005	374546
DRON:00023958	phenol Lozenge	DRON:00000005	374547
DRON:00023959	Benzoyl Peroxide Medicated Bar Soap	DRON:00000005	374548
DRON:00023960	phosphocellulose Oral Solution	DRON:00000020	374550
DRON:00023961	Sodium Chloride Nasal Spray	DRON:00000005	374551
DRON:00023962	Atropine Ophthalmic Ointment	DRON:00000019	374552
DRON:00023963	Glycerin Irrigation Solution	DRON:00000020	374553
DRON:00023964	Glycerin Nasal Spray	DRON:00000005	374554
DRON:00023965	aminosalicylic acid Granules	DRON:00000005	374555
DRON:00023966	Miconazole Topical Powder	DRON:00000005	374556
DRON:00023967	Itraconazole Oral Suspension	DRON:00000021	374558
DRON:00023968	ardeparin Injectable Solution	DRON:00000020	374560
DRON:00023969	Naphazoline Nasal Spray	DRON:00000005	374561
DRON:00023970	Coal Tar Topical Ointment	DRON:00000019	374562
DRON:00023971	Selenious Acid Oral Tablet	DRON:00000022	374563
DRON:00023972	Zinc Oxide Rectal Suppository	DRON:00000005	374564
DRON:00023973	Nonoxynol-9 Vaginal Suppository	DRON:00000005	374565
DRON:00023974	Diphenhydramine / Pseudoephedrine Oral Tablet	DRON:00000022	374567
DRON:00023975	Brompheniramine / Phenylpropanolamine Oral Capsule	DRON:00000026	374568
DRON:00023976	Povidone-Iodine Bar Soap	DRON:00000005	374569
DRON:00023977	Phenylephrine Nasal Spray	DRON:00000005	374570
DRON:00023978	Potassium Chloride / Sodium Chloride Oral Tablet	DRON:00000022	374571
DRON:00023979	Cyclosporine Injectable Solution	DRON:00000020	374573
DRON:00023980	chlorophyllin copper complex Oral Tablet	DRON:00000022	374574
DRON:00023981	Sorbitol Oral Solution	DRON:00000020	374575
DRON:00023982	sodium phosphate / Sodium Phosphate, Monobasic Oral Solution	DRON:00000020	374576
DRON:00023983	Benzocaine Rectal Ointment	DRON:00000019	374577
DRON:00023984	Diphenhydramine / Magnesium Salicylate Oral Tablet	DRON:00000022	374578
DRON:00023985	Benzocaine / chloroxylenol Topical Ointment	DRON:00000019	374579
DRON:00023986	Coal Tar Bar Soap	DRON:00000005	374580
DRON:00023987	Chlordiazepoxide / clidinium Oral Capsule	DRON:00000026	374581
DRON:00023988	Iodine / Potassium Iodide Topical Solution	DRON:00000020	374582
DRON:00023989	clopidogrel Oral Tablet	DRON:00000022	374583
DRON:00023990	Calcium Carbonate / Magnesium Hydroxide Oral Capsule	DRON:00000026	374585
DRON:00023991	calcium acetate / magnesium carbonate Oral Tablet	DRON:00000022	374587
DRON:00023992	Haemophilus capsular oligosaccharide / Neisseria meningitidis Injectable Solution	DRON:00000020	374588
DRON:00023993	Ciprofloxacin / Hydrocortisone Otic Suspension	DRON:00000021	374589
DRON:00023994	rizatriptan Disintegrating Tablet	DRON:00000022	374590
DRON:00023995	Ephedrine Nasal Spray	DRON:00000005	374591
DRON:00023996	Urea Topical Ointment	DRON:00000019	374592
DRON:00023997	Ascorbic Acid / Ferrous fumarate Chewable Tablet	DRON:00000022	374594
DRON:00023998	Nevirapine Oral Suspension	DRON:00000021	374595
DRON:00023999	Famotidine Disintegrating Tablet	DRON:00000022	374596
DRON:00024000	Loratadine Disintegrating Tablet	DRON:00000022	374597
DRON:00024001	magnesium carbonate Oral Suspension	DRON:00000021	374599
DRON:00024002	Stannous Fluoride Paste	DRON:00000005	374600
DRON:00024003	Clotrimazole Topical Powder	DRON:00000005	374601
DRON:00024004	Nystatin Vaginal Tablet	DRON:00000022	374602
DRON:00024005	Butorphanol Nasal Spray	DRON:00000005	374603
DRON:00024006	Baclofen Injectable Solution	DRON:00000020	374604
DRON:00024007	Acetic Acid / Hydrocortisone Otic Solution	DRON:00000020	374605
DRON:00024008	pioglitazone Oral Tablet	DRON:00000022	374606
DRON:00024009	Phenylephrine / Pyrilamine Oral Suspension	DRON:00000021	374608
DRON:00024010	zaleplon Oral Capsule	DRON:00000026	374609
DRON:00024011	temozolomide Oral Capsule	DRON:00000026	374610
DRON:00024012	Levobupivacaine Injectable Solution	DRON:00000020	374611
DRON:00024013	eprosartan Oral Tablet	DRON:00000022	374612
DRON:00024014	Clindamycin Vaginal Suppository	DRON:00000005	374613
DRON:00024015	Betamethasone Topical Ointment	DRON:00000019	374614
DRON:00024016	Oseltamivir Oral Capsule	DRON:00000026	374615
DRON:00024017	entacapone Oral Tablet	DRON:00000022	374616
DRON:00024018	Levetiracetam Oral Tablet	DRON:00000022	374617
DRON:00024019	Naproxen / Pseudoephedrine Extended Release Tablet	DRON:00000022	374618
DRON:00024020	moxifloxacin Oral Tablet	DRON:00000022	374619
DRON:00024021	Citalopram Oral Solution	DRON:00000020	374620
DRON:00024022	gatifloxacin Oral Tablet	DRON:00000022	374621
DRON:00024023	Sertraline Oral Solution	DRON:00000020	374622
DRON:00024024	dofetilide Oral Capsule	DRON:00000026	374623
DRON:00024025	montelukast Chewable Tablet	DRON:00000022	374624
DRON:00024026	zonisamide Oral Capsule	DRON:00000026	374625
DRON:00024027	linezolid Oral Tablet	DRON:00000022	374626
DRON:00024028	olanzapine Disintegrating Tablet	DRON:00000022	374627
DRON:00024029	rivastigmine Oral Solution	DRON:00000020	374628
DRON:00024030	Bacitracin / Polymyxin B Ophthalmic Ointment	DRON:00000019	374629
DRON:00024031	Bacitracin / Polymyxin B Topical Ointment	DRON:00000019	374631
DRON:00024032	colesevelam Oral Tablet	DRON:00000022	374632
DRON:00024033	balsalazide Oral Capsule	DRON:00000026	374634
DRON:00024034	Glyburide / Metformin Oral Tablet	DRON:00000022	374635
DRON:00024035	thyroid (USP) Oral Capsule	DRON:00000026	374636
DRON:00024036	tinzaparin Injectable Solution	DRON:00000020	374638
DRON:00024037	sevelamer Oral Tablet	DRON:00000022	374639
DRON:00024038	Chymopapain Injectable Solution	DRON:00000020	374640
DRON:00024039	lopinavir / Ritonavir Oral Capsule	DRON:00000026	374642
DRON:00024040	lopinavir / Ritonavir Oral Solution	DRON:00000020	374643
DRON:00024041	Mifepristone Oral Tablet	DRON:00000022	374644
DRON:00024042	quetiapine Oral Tablet	DRON:00000022	374646
DRON:00024043	Acetaminophen / Pseudoephedrine Chewable Tablet	DRON:00000022	374647
DRON:00024044	nateglinide Oral Tablet	DRON:00000022	374648
DRON:00024045	ziprasidone Oral Capsule	DRON:00000026	374649
DRON:00024046	Fluoxetine Extended Release Tablet	DRON:00000022	374650
DRON:00024047	Calcium Carbonate Chewing Gum	DRON:00000005	374651
DRON:00024048	Methoxsalen Topical Solution	DRON:00000020	374652
DRON:00024049	zolmitriptan Disintegrating Tablet	DRON:00000022	374653
DRON:00024050	Morphine Extended Release Capsule	DRON:00000026	374654
DRON:00024051	Methylphenidate Extended Release Capsule	DRON:00000026	374655
DRON:00024052	valganciclovir Oral Tablet	DRON:00000022	374656
DRON:00024053	almotriptan Oral Tablet	DRON:00000022	374657
DRON:00024054	Biperiden Oral Tablet	DRON:00000022	374658
DRON:00024055	alglucerase Injectable Solution	DRON:00000020	374659
DRON:00024056	Chlortetracycline Ophthalmic Ointment	DRON:00000019	374660
DRON:00024057	Hydroxyprogesterone Injectable Solution	DRON:00000020	374662
DRON:00024058	Sodium Tetradecyl Sulfate Injectable Solution	DRON:00000020	374663
DRON:00024059	Protamines Injectable Solution	DRON:00000020	374664
DRON:00024060	Chlorpheniramine / Methscopolamine / Phenylpropanolamine Oral Capsule	DRON:00000026	374665
DRON:00024061	Chlorpheniramine / Methscopolamine / Phenylephrine Extended Release Tablet	DRON:00000022	374666
DRON:00024062	mycophenolate mofetil Oral Tablet	DRON:00000022	374667
DRON:00024063	Colistin / Hydrocortisone / Neomycin / THONZONIUM Otic Suspension	DRON:00000021	374668
DRON:00024064	mycophenolate mofetil Oral Suspension	DRON:00000021	374670
DRON:00024065	Iron Carbonyl Oral Suspension	DRON:00000021	374671
DRON:00024066	Chlorpheniramine / Methscopolamine / Phenylephrine Extended Release Capsule	DRON:00000026	374672
DRON:00024067	Chlorpheniramine / Methscopolamine / Phenylephrine Oral Tablet	DRON:00000022	374674
DRON:00024068	Chlorpheniramine / Methscopolamine / Phenylephrine Chewable Tablet	DRON:00000022	374675
DRON:00024069	Chlorpheniramine / Methscopolamine / Pseudoephedrine Extended Release Tablet	DRON:00000022	374676
DRON:00024070	Atropine / Hyoscyamine / Phenobarbital / Scopolamine Oral Tablet	DRON:00000022	374677
DRON:00024071	peginterferon alfa-2b Injectable Solution	DRON:00000020	374678
DRON:00024072	travoprost Ophthalmic Solution	DRON:00000020	374679
DRON:00024073	Atropine / Hyoscyamine / Phenobarbital / Scopolamine Oral Capsule	DRON:00000026	374680
DRON:00024074	Brompheniramine / Phenylephrine / Phenylpropanolamine Extended Release Tablet	DRON:00000022	374684
DRON:00024075	Gramicidin / Neomycin / Polymyxin B Ophthalmic Solution	DRON:00000020	374686
DRON:00024076	Oxytetracycline / Phenazopyridine / Sulfamethizole Oral Capsule	DRON:00000026	374687
DRON:00024077	Codeine / Guaifenesin / Phenylpropanolamine Oral Solution	DRON:00000020	374688
DRON:00024078	Codeine / Guaifenesin / Pseudoephedrine Oral Solution	DRON:00000020	374689
DRON:00024079	Neomycin / Polymyxin B / prednisolone Ophthalmic Suspension	DRON:00000021	374690
DRON:00024080	Pheniramine / Phenylpropanolamine / phenyltoloxamine / Pyrilamine Oral Solution	DRON:00000020	374692
DRON:00024081	Hydralazine / Hydrochlorothiazide / Reserpine Oral Tablet	DRON:00000022	374694
DRON:00024082	Hydrocodone / Pheniramine / Phenylephrine / Phenylpropanolamine / Pyrilamine Oral Solution	DRON:00000020	374695
DRON:00024083	Guaifenesin / Hydrocodone / Pseudoephedrine Oral Solution	DRON:00000020	374696
DRON:00024084	Guaifenesin / Hydrocodone / Pseudoephedrine Oral Tablet	DRON:00000022	374697
DRON:00024085	Dexamethasone / Neomycin / Polymyxin B Ophthalmic Suspension	DRON:00000021	374698
DRON:00024086	Dexamethasone / Neomycin / Polymyxin B Ophthalmic Ointment	DRON:00000019	374699
DRON:00024087	Chlorpheniramine / Phenylephrine / Phenylpropanolamine / phenyltoloxamine Extended Release Capsule	DRON:00000026	374701
DRON:00024088	Aspirin / Caffeine / Propoxyphene Oral Capsule	DRON:00000026	374702
DRON:00024089	Chloramphenicol / Hydrocortisone / Polymyxin B Ophthalmic Ointment	DRON:00000019	374704
DRON:00024090	Pheniramine / Phenylpropanolamine / phenyltoloxamine / Pyrilamine Extended Release Capsule	DRON:00000026	374705
DRON:00024091	Benzocaine / Phenylephrine / Phenylpropanolamine Lozenge	DRON:00000005	374707
DRON:00024092	Bacitracin / diperodon / Neomycin / Polymyxin B Topical Ointment	DRON:00000019	374708
DRON:00024093	Aluminum Hydroxide / Aspirin / Calcium Carbonate / Magnesium Hydroxide Oral Tablet	DRON:00000022	374709
DRON:00024094	Aluminum Hydroxide / Magnesium Hydroxide / Simethicone Oral Suspension	DRON:00000021	374710
DRON:00024095	Aspirin / Oxycodone Oral Tablet	DRON:00000022	374711
DRON:00024096	Guaifenesin / Phenylephrine / Phenylpropanolamine Oral Capsule	DRON:00000026	374712
DRON:00024097	Guaifenesin / Phenylephrine / Phenylpropanolamine Oral Solution	DRON:00000020	374713
DRON:00024098	carbetapentane / Chlorpheniramine / Ephedrine / Phenylephrine Oral Suspension	DRON:00000021	374714
DRON:00024099	carbetapentane / Chlorpheniramine / Ephedrine / Phenylephrine Oral Tablet	DRON:00000022	374715
DRON:00024100	carbetapentane / guaiacolsulfonic acid / Phenylephrine / Phenylpropanolamine Oral Tablet	DRON:00000022	374716
DRON:00024101	Chlorpheniramine / Dextromethorphan / Phenylephrine Oral Solution	DRON:00000020	374717
DRON:00024102	Chlorpheniramine / Dextromethorphan / Phenylpropanolamine Oral Solution	DRON:00000020	374718
DRON:00024103	Chlorpheniramine / Dextromethorphan / Phenylpropanolamine Oral Tablet	DRON:00000022	374719
DRON:00024104	Chlorpheniramine / Dextromethorphan / Pseudoephedrine Oral Solution	DRON:00000020	374720
DRON:00024105	Chlorpheniramine / Guaifenesin / Phenylephrine Oral Solution	DRON:00000020	374721
DRON:00024106	Chlorpheniramine / Ephedrine / Guaifenesin Oral Solution	DRON:00000020	374722
DRON:00024107	Chlorpheniramine / Phenylephrine / Phenylpropanolamine Oral Tablet	DRON:00000022	374723
DRON:00024108	Chlorpheniramine / Dextromethorphan / Pseudoephedrine Chewable Tablet	DRON:00000022	374724
DRON:00024109	Ephedrine / Phenobarbital / Theophylline Oral Tablet	DRON:00000022	374725
DRON:00024110	Acetaminophen / dichloralphenazone / isometheptene Oral Capsule	DRON:00000026	374727
DRON:00024111	Acetaminophen / Dextromethorphan / Pseudoephedrine / Pyrilamine Oral Solution	DRON:00000020	374728
DRON:00024112	Acetaminophen / Dextromethorphan / Pseudoephedrine Oral Tablet	DRON:00000022	374729
DRON:00024113	Acetaminophen / Pseudoephedrine / Triprolidine Oral Tablet	DRON:00000022	374730
DRON:00024114	Acetaminophen / Chlorpheniramine / Dextromethorphan / Phenylpropanolamine Oral Tablet	DRON:00000022	374731
DRON:00024115	Acetaminophen / Chlorpheniramine / Dextromethorphan / Phenylpropanolamine Oral Capsule	DRON:00000026	374732
DRON:00024116	Acetaminophen / Aspirin / Phenylpropanolamine Oral Capsule	DRON:00000026	374733
DRON:00024117	Acetaminophen / Brompheniramine / Phenylpropanolamine Oral Tablet	DRON:00000022	374734
DRON:00024118	Acetaminophen / Brompheniramine / Pseudoephedrine Oral Tablet	DRON:00000022	374735
DRON:00024119	Acetaminophen / Caffeine / Chlorpheniramine / Phenylpropanolamine Oral Tablet	DRON:00000022	374736
DRON:00024120	Ammonium Chloride / Chlorpheniramine / Codeine / Phenylephrine Oral Solution	DRON:00000020	374737
DRON:00024121	Acetaminophen / Chlorpheniramine / Guaifenesin / Phenylpropanolamine Oral Tablet	DRON:00000022	374738
DRON:00024122	Acetaminophen / Chlorpheniramine / Phenylephrine Oral Tablet	DRON:00000022	374739
DRON:00024123	Acetaminophen / Chlorpheniramine / Phenylephrine / salicylamide Oral Tablet	DRON:00000022	374740
DRON:00024124	Dextromethorphan / Guaifenesin / Phenylpropanolamine Oral Solution	DRON:00000020	374741
DRON:00024125	Acetaminophen / Chlorpheniramine / Pseudoephedrine Oral Tablet	DRON:00000022	374742
DRON:00024126	Acetaminophen / Chlorpheniramine / Pseudoephedrine Oral Capsule	DRON:00000026	374744
DRON:00024127	Acetaminophen / dexbrompheniramine / Pseudoephedrine Oral Tablet	DRON:00000022	374745
DRON:00024128	Dextromethorphan / Guaifenesin / Pseudoephedrine Oral Solution	DRON:00000020	374746
DRON:00024129	Dextromethorphan / Guaifenesin / Pseudoephedrine Oral Tablet	DRON:00000022	374747
DRON:00024130	Aluminum Hydroxide / Calcium Carbonate / Magnesium Hydroxide / Simethicone Chewable Tablet	DRON:00000022	374749
DRON:00024131	Acetaminophen / butalbital / Caffeine Oral Capsule	DRON:00000026	374750
DRON:00024132	Acetaminophen / butalbital / Caffeine Oral Tablet	DRON:00000022	374751
DRON:00024133	Calcium Carbonate / Magnesium Hydroxide / Simethicone Chewable Tablet	DRON:00000022	374752
DRON:00024134	Aspirin / butalbital / Caffeine Oral Capsule	DRON:00000026	374753
DRON:00024135	Naphazoline / Phenylephrine / Pyrilamine Nasal Spray	DRON:00000005	374754
DRON:00024136	Aspirin / butalbital / Caffeine Oral Tablet	DRON:00000022	374755
DRON:00024137	Aspirin / butalbital / Caffeine / Codeine Oral Capsule	DRON:00000026	374756
DRON:00024138	Aspirin / Caffeine / dihydrocodeine Oral Capsule	DRON:00000026	374757
DRON:00024139	Aspirin / Caffeine / Orphenadrine Oral Tablet	DRON:00000022	374758
DRON:00024140	Chlorpheniramine / Hydrocodone / Pseudoephedrine Oral Tablet	DRON:00000022	374759
DRON:00024141	Aspirin / Carisoprodol / Codeine Oral Tablet	DRON:00000022	374760
DRON:00024142	Aluminum Hydroxide / Magnesium Hydroxide / Simethicone Chewable Tablet	DRON:00000022	374761
DRON:00024143	Hydrocortisone / Neomycin / Polymyxin B Ophthalmic Suspension	DRON:00000021	374762
DRON:00024144	Acetaminophen / Chlorpheniramine / Phenylpropanolamine Oral Capsule	DRON:00000026	374763
DRON:00024145	Acetaminophen / Chlorpheniramine / Phenylpropanolamine Oral Tablet	DRON:00000022	374764
DRON:00024146	Aspirin / Caffeine / salicylamide Oral Tablet	DRON:00000022	374765
DRON:00024147	chloroxylenol / Hydrocortisone / pramoxine Otic Solution	DRON:00000020	374766
DRON:00024148	Acetaminophen / Chlorpheniramine / Dextromethorphan / Pseudoephedrine Oral Tablet	DRON:00000022	374767
DRON:00024149	Acetaminophen / Dextromethorphan / Doxylamine / Pseudoephedrine Oral Solution	DRON:00000020	374768
DRON:00024150	Acetaminophen / Dextromethorphan / Doxylamine / Pseudoephedrine Oral Capsule	DRON:00000026	374769
DRON:00024151	Acetaminophen / Chlorpheniramine / Dextromethorphan / Pseudoephedrine Oral Solution	DRON:00000020	374770
DRON:00024152	Brompheniramine / Dextromethorphan / Phenylpropanolamine Oral Capsule	DRON:00000026	374771
DRON:00024153	Dextromethorphan / Guaifenesin / Pseudoephedrine Oral Capsule	DRON:00000026	374772
DRON:00024154	Acetaminophen / Chlorpheniramine / Pseudoephedrine Oral Solution	DRON:00000020	374773
DRON:00024155	Acetaminophen / Chlorpheniramine / Pseudoephedrine Chewable Tablet	DRON:00000022	374774
DRON:00024156	Acetaminophen / Brompheniramine / Pseudoephedrine Oral Suspension	DRON:00000021	374775
DRON:00024157	Acetaminophen / Chlorpheniramine / Dextromethorphan / Pseudoephedrine Oral Capsule	DRON:00000026	374776
DRON:00024158	Acetaminophen / Chlorpheniramine / Dextromethorphan / Pseudoephedrine Chewable Tablet	DRON:00000022	374777
DRON:00024159	Acetaminophen / Dextromethorphan / Phenylpropanolamine Oral Capsule	DRON:00000026	374778
DRON:00024160	Acetaminophen / Dextromethorphan / Pseudoephedrine Oral Solution	DRON:00000020	374779
DRON:00024161	Acetaminophen / Dextromethorphan / Guaifenesin / Pseudoephedrine Oral Capsule	DRON:00000026	374780
DRON:00024162	Acetaminophen / Diphenhydramine / Pseudoephedrine Oral Tablet	DRON:00000022	374781
DRON:00024163	Bacitracin / Lidocaine / Neomycin / Polymyxin B Topical Ointment	DRON:00000019	374782
DRON:00024164	bismuth subcarbonate / Kaolin / pectin Oral Suspension	DRON:00000021	374783
DRON:00024165	Bile Salts / Pancreatin / Pepsin A Enteric Coated Tablet	DRON:00000022	374784
