curie	label	rxcui
CHEBI:6958	Mivacurium	30077
CHEBI:6960	Moexipril	30131
CHEBI:6965	Molindone	7019
CHEBI:6970	mometasone	108118
CHEBI:6997	moricizine	40169
CHEBI:7009	Moxonidine	30257
CHEBI:7025	mupirocin	42372
CHEBI:70353	Apiole	314506
CHEBI:70479	isopulegol	1314235
CHEBI:70707	vilazodone	1086769
CHEBI:70708	dienogest	22968
CHEBI:7071	N,N-diethyl-m-toluamide	3129
CHEBI:70718	ceftaroline fosamil	1040004
CHEBI:70729	ceftaroline	1040005
CHEBI:70735	lurasidone	1040028
CHEBI:70746	dabigatran etexilate	1037042
CHEBI:70839	dasatinib monohydrate	475342
CHEBI:70851	phthalaldehyde	7602
CHEBI:70976	N-acetyltryptophan	1368212
CHEBI:71013	perampanel	1356552
CHEBI:71019	omacetaxine mepesuccinate	27100
CHEBI:71023	alcaftadine	1000082
CHEBI:71028	carglumic acid	401713
CHEBI:71157	2,5-dihydroxybenzenesulfonic acid	235935
CHEBI:71193	liraglutide	475968
CHEBI:71200	tofacitinib	1357536
CHEBI:71204	bepotastine	863035
CHEBI:71219	pazopanib	714438
CHEBI:71223	pralatrexate	662019
CHEBI:71229	telavancin	473837
CHEBI:71253	asenapine	784649
CHEBI:71272	saxagliptin	857974
CHEBI:71321	fusidate	113608
CHEBI:71415	nitrofurantoin	7454
CHEBI:71416	phenazopyridine	8120
CHEBI:71417	procarbazine	8702
CHEBI:71940	tadalafil	358263
CHEBI:71941	tolmetin	10636
CHEBI:72289	elvitegravir	1306286
CHEBI:72291	cobicistat	1306284
CHEBI:72292	bedaquiline	1364504
CHEBI:72296	apixaban	1364430
CHEBI:72297	lomitapide	1364479
CHEBI:72305	teduglutide	1364468
CHEBI:72312	pasireotide	1364105
CHEBI:72317	cabozantinib	1363268
CHEBI:72323	alogliptin	1368001
CHEBI:724125	methyl 5-aminolevulinate	337068
CHEBI:72449	malachite green	896038
CHEBI:72564	temozolomide	37776
CHEBI:72690	pomalidomide	1369713
CHEBI:73032	deracoxib	356834
CHEBI:73038	parecoxib	279950
CHEBI:73058	madecassic acid	1551573
CHEBI:7307	N-methylpyrrolidin-2-one	1305552
CHEBI:73235	helicin	236999
CHEBI:73237	(-)-noscapine	7533
CHEBI:73244	methyl anthranilate	29742
CHEBI:73274	canagliflozin	1373458
CHEBI:73275	ospemifene	1370971
CHEBI:73390	promegestone	8744
CHEBI:73468	masoprocol	227239
CHEBI:73504	(9Z)-octadecen-1-ol	1310603
CHEBI:73688	Ac-Asp-Glu	236303
CHEBI:74274	dextromoramide	3290
CHEBI:7443	nabumetone	31448
CHEBI:7444	nadolol	7226
CHEBI:7445	nafarelin	28656
CHEBI:74460	5-chloro-7-iodoquinolin-8-ol	5942
CHEBI:7447	nafcillin	7233
CHEBI:74475	hexadecanamide	159085
CHEBI:74500	chlorquinaldol	2407
CHEBI:7451	naftifine	31476
CHEBI:74537	monothioglycerol	1363062
CHEBI:7454	nalbuphine	7238
CHEBI:7457	Nalmefene	31479
CHEBI:7459	naloxone	7242
CHEBI:74619	aclacinomycin A	239
CHEBI:7465	naltrexone	7243
CHEBI:7466	nandrolone	7244
CHEBI:74669	1,2-dioleoyl-sn-glycero-3-phosphocholine	1424656
CHEBI:746859	travoprost	283809
CHEBI:7470	Naphazoline	7247
CHEBI:7476	naproxen	7258
CHEBI:74768	aluminium sulfate (anhydrous)	17621
CHEBI:7478	naratriptan	141366
CHEBI:74789	9-aminoacridine	645
CHEBI:74821	2-amino-2-hydroxybutanoic acid	236512
CHEBI:7488	natamycin	7268
CHEBI:7492	nedocromil	31563
CHEBI:7494	nefazodone	31565
CHEBI:74951	cysteamine S-phosphate	8226
CHEBI:7496	nelfinavir	134527
CHEBI:74978	ginsenoside	349656
CHEBI:75037	vilanterol	1424884
CHEBI:75045	dabrafenib	1424911
CHEBI:7507	neomycin	7299
CHEBI:7508	framycetin	4556
CHEBI:7514	neostigmine	7315
CHEBI:75172	formestane	15070
CHEBI:75176	ornidazole	7701
CHEBI:75178	urea hydrogen peroxide	47686
CHEBI:75179	trifluridine	10803
CHEBI:75211	tannic acid	10328
CHEBI:75246	rifaximin	35619
CHEBI:75247	pridinol	34479
CHEBI:75273	sodium tetradecyl sulfate	9913
CHEBI:7528	netilmycin	7337
CHEBI:75283	miltefosine	1494066
CHEBI:75323	lactitol	28395
CHEBI:7550	nicardipine	7396
CHEBI:7553	niclosamide	7402
CHEBI:75539	1-monolauroylglycerol	314647
CHEBI:75584	palmityl palmitate	1311485
CHEBI:75626	oleyl oleate	1426427
CHEBI:75627	icosan-1-ol	1368131
CHEBI:7565	nifedipine	7417
CHEBI:7566	Nifurtimox	7421
CHEBI:7573	nilutamide	31805
CHEBI:7575	nimodipine	7426
CHEBI:7577	nisoldipine	7435
CHEBI:75782	vitamin B complex	11251
CHEBI:7581	nitrazepam	7440
CHEBI:7582	nitrendipine	7441
CHEBI:75832	iron(2+) sulfate (anhydrous)	24947
CHEBI:75922	nepafenac	298665
CHEBI:75955	copper(II) oxide	21837
CHEBI:7596	nitroprusside	7476
CHEBI:75984	flecainide	4441
CHEBI:75988	teniposide	10362
CHEBI:75998	trametinib	1425099
CHEBI:76004	dimethyl fumarate	1373478
CHEBI:7601	nizatidine	42319
CHEBI:76010	dolutegravir	1433868
CHEBI:76016	vortioxetine	1455099
CHEBI:76018	riociguat	1439816
CHEBI:76119	bumadizone	19847
CHEBI:76128	dexketoprofen	237162
CHEBI:76133	droxicam	23687
CHEBI:76136	firocoxib	473298
CHEBI:76138	flunixin	25121
CHEBI:76164	lonazolac	28876
CHEBI:76172	loxoprofen	28908
CHEBI:76200	clonixin	2601
CHEBI:76230	meclofenamic acid(1-)	588003
CHEBI:76243	ferrous ammonium sulfate (anhydrous)	17784
CHEBI:76252	mofebutazone	30202
CHEBI:76258	oxyphenbutazone	7816
CHEBI:76263	proglumetacin	34769
CHEBI:76269	robenacoxib	1250203
CHEBI:7627	norethisterone	7514
CHEBI:763	algestone	595
CHEBI:7630	norgestrel	7518
CHEBI:76359	butylated hydroxyanisole	1362900
CHEBI:7640	nortriptyline	7531
CHEBI:7660	nystatin	7597
CHEBI:76607	macitentan	1442132
CHEBI:76612	ibrutinib	1442981
CHEBI:76749	bopindolol	19605
CHEBI:76978	trioctanoin	1314420
CHEBI:77032	bromhexine	1753
CHEBI:77092	fenbendazole	4325
CHEBI:77095	flubendazole	25096
CHEBI:7726	octreotide	7617
CHEBI:7731	ofloxacin	7623
CHEBI:7735	olanzapine	61381
CHEBI:77388	tricaprin	1314419
CHEBI:77393	tripalmitin	1368169
CHEBI:77417	tetradecan-1-ol	1362897
CHEBI:77572	tranilast	57330
CHEBI:77590	armodafinil	641465
CHEBI:77635	calcium phosphate	1919
CHEBI:7769	Olopatadine	135391
CHEBI:7770	olsalazine	32385
CHEBI:7772	omeprazole	7646
CHEBI:7773	Ondansetron	26225
CHEBI:77775	sodium selenate	36717
CHEBI:77788	temafloxacin	37771
CHEBI:77823	tilidine	10597
CHEBI:77868	potassium sorbate	8606
CHEBI:7789	orphenadrine	7715
CHEBI:77942	tavaborole	1543173
CHEBI:7798	oseltamivir	260101
CHEBI:78002	hexamethyldisiloxane	1311540
CHEBI:78018	dodecylphosphocholine	2567015
CHEBI:78060	docosahexaenoate	73
CHEBI:78074	tin(II) chloride dihydrate	37032
CHEBI:7809	oxacillin	7773
CHEBI:7819	oxamniquine	7778
CHEBI:7820	oxandrolone	7779
CHEBI:7822	oxaprozin	32613
CHEBI:7823	oxazepam	7781
CHEBI:7824	oxcarbazepine	32624
CHEBI:7825	oxiconazole	32638
CHEBI:78277	menaquinone-4	29495
CHEBI:78292	sodium feredetate	105673
CHEBI:78310	carminic acid	1425501
CHEBI:78321	ethyl 2-hydroxypropanoate	1427072
CHEBI:78425	albiglutide	1534763
CHEBI:78432	ceritinib	1535457
CHEBI:7852	oxycodone	7804
CHEBI:78538	tafamidis	1545063
CHEBI:78539	zofenopril	39990
CHEBI:78540	apremilast	1492727
CHEBI:78543	ponatinib	1364347
CHEBI:78549	pipamperone	33739
CHEBI:7856	oxybutynin	32675
CHEBI:78604	ursodeoxycholate	62427
CHEBI:7862	oxymetazoline	7812
CHEBI:7864	oxymetholone	7813
CHEBI:7865	Oxymorphone	7814
CHEBI:78665	royal jelly	35805
CHEBI:78667	sodium chlorite	992920
CHEBI:7868	Oxyphencyclimine	32698
CHEBI:7872	oxytocin	7824
CHEBI:78739	emodepside	354606
CHEBI:78757	cystamine	1426401
CHEBI:78870	sodium nitrite	9894
CHEBI:78886	2-tert-butylhydroquinone	1362739
CHEBI:7903	pamidronate	11473
CHEBI:79041	umeclidinium	1487514
CHEBI:79042	tasimelteon	1490468
CHEBI:7907	pancuronium	7883
CHEBI:7915	pantoprazole	40790
CHEBI:7916	pantothenic acid	7891
CHEBI:7921	paramethadione	32894
CHEBI:7922	Paramethasone	7910
CHEBI:7930	Pargyline	7930
CHEBI:7931	paricalcitol	73710
CHEBI:7934	paromomycin	7934
CHEBI:7936	paroxetine	32937
CHEBI:7939	parthenolide	32941
CHEBI:79395	willow bark extract	1307749
CHEBI:7953	pemoline	7966
CHEBI:7954	penbutolol	7973
CHEBI:7956	penciclovir	59839
CHEBI:79699	Temsirolimus	657797
CHEBI:7982	pentazocine	8001
CHEBI:7983	pentobarbital	8004
CHEBI:7986	Pentoxifylline	8013
CHEBI:79928	Asiaticoside	18405
CHEBI:79935	Didecyldimethylammonium chloride	1011450
CHEBI:79966	tropolone	1368873
CHEBI:8024	perindopril	54552
CHEBI:8028	perphenazine	8076
CHEBI:8049	Phenacemide	33253
CHEBI:8050	phenacetin	8113
CHEBI:8056	phenazocine	8119
CHEBI:8059	Phendimetrazine	33272
CHEBI:8060	Phenelzine	8123
CHEBI:80630	irinotecan	51499
CHEBI:8064	phenformin	8129
CHEBI:8065	Phenindamine	33283
CHEBI:8066	phenindione	8130
CHEBI:8067	phenmetrazine	8133
CHEBI:8069	phenobarbital	8134
CHEBI:80720	Bisabolol oxide B	1732120
CHEBI:80756	distigmine	3551
CHEBI:8077	Phenoxybenzamine	8149
CHEBI:8079	Phensuximide	33309
CHEBI:8080	phentermine	8152
CHEBI:8081	phentolamine	8153
CHEBI:8093	phenylephrine	8163
CHEBI:8104	phenylpropanolamine	8175
CHEBI:81048	Ferrous lactate	136034
CHEBI:8107	phenytoin	8183
CHEBI:81225	Epomediol	24263
CHEBI:81306	Acetoxolone	16784
CHEBI:81482	Methylenedioxycinnamic acid	324051
CHEBI:81568	Luteinizing hormone	6383
CHEBI:81569	Follicle stimulating hormone	227518
CHEBI:81570	Chorionic gonadotropin	4986
CHEBI:81718	Calcium iodide	235273
CHEBI:81862	potassium hydrogencarbonate	34296
CHEBI:81882	Mercuric oxide	29545
CHEBI:81908	cuprous oxide	21842
CHEBI:8212	pimozide	8331
CHEBI:82131	Protein C	8834
CHEBI:8214	pindolol	8332
CHEBI:8228	pioglitazone	33738
CHEBI:82297	carbon black	2032
CHEBI:8230	Pipecuronium	33742
CHEBI:8232	piperacillin	8339
CHEBI:82327	Ethyl acrylate	1859382
CHEBI:82365	Palygorskite	18516
CHEBI:8240	piperonal	33753
CHEBI:82405	Benzoyl peroxide	1418
CHEBI:8242	pipobroman	8347
CHEBI:82431	Cyclamate	2969
CHEBI:8245	Pirbuterol	33767
CHEBI:82465	2-Ethylhexyl acrylate	1432294
CHEBI:82467	Evans blue	4191
CHEBI:8247	pirenzepine	8352
CHEBI:82478	Iron sorbitex	27824
CHEBI:82482	Methyl acrylate	1367155
CHEBI:8249	piroxicam	8356
CHEBI:82521	Phenicarbazide	235808
CHEBI:82524	Prednimustine	8637
CHEBI:82530	Saccharated iron oxide	24909
CHEBI:82542	Triethylene glycol diglycidyl ether	4132
CHEBI:8255	pivampicillin	8372
CHEBI:82557	Treosulfan	38508
CHEBI:82596	eprinomectin	1006619
CHEBI:82661	diatomaceous earth	1362874
CHEBI:82698	suvorexant	1547099
CHEBI:82699	oritavancin	1547611
CHEBI:82700	olodaterol	1546059
CHEBI:82701	idelalisib	1544460
CHEBI:82702	vorapaxar	1537034
CHEBI:82716	eprazinone	24272
CHEBI:82717	tedizolid	1540825
CHEBI:82718	efinaconazole	1539753
CHEBI:82720	empagliflozin	1545653
CHEBI:82721	dalbavancin	1539239
CHEBI:82752	eliglustat	1547220
CHEBI:82863	fenticonazole	24876
CHEBI:82864	flutrimazole	61773
CHEBI:82865	isoconazole	27901
CHEBI:82866	sertaconazole	36435
CHEBI:82941	fosamprenavir	358262
CHEBI:82960	raltegravir	719872
CHEBI:82975	naloxegol	1551777
CHEBI:82977	daclatasvir	1606218
CHEBI:82978	paliperidone	679314
CHEBI:8309	polymyxin B1	8536
CHEBI:83161	St. John's wort extract	258326
CHEBI:83168	acrivastine	19959
CHEBI:8327	Polythiazide	8565
CHEBI:8346	potassium iodide	8597
CHEBI:8347	Povidone-iodine	8611
CHEBI:83499	climbazole	191566
CHEBI:83501	acesulfame	1310546
CHEBI:83503	neotame	1367111
CHEBI:83527	O-desmethylvenlafaxine	734064
CHEBI:83531	moclobemide	30121
CHEBI:8354	pralidoxime	34345
CHEBI:8356	pramipexole	746741
CHEBI:8357	pramocaine	34347
CHEBI:8362	Prazepam	8627
CHEBI:83629	tea tree oil	69627
CHEBI:8364	prazosin	8629
CHEBI:83766	olaparib	1597582
CHEBI:8378	prednisolone	8638
CHEBI:8382	prednisone	8640
CHEBI:8397	Prenylamine	34407
CHEBI:8404	prilocaine	8686
CHEBI:8405	primaquine	8687
CHEBI:84050	trabectedin	1716278
CHEBI:84115	antazoline	865
CHEBI:84116	triprolidine	10849
CHEBI:8412	primidone	8691
CHEBI:84254	N,N-dimethylacetamide	1368874
CHEBI:8426	probenecid	8698
CHEBI:84262	isopropyl palmitate	1311179
CHEBI:8427	probucol	8699
CHEBI:8428	procainamide	8700
CHEBI:8430	procaine	8701
CHEBI:8435	prochlorperazine	8704
CHEBI:8448	procyclidine	8718
CHEBI:84500	varenicline	591622
CHEBI:8452	3,6-diaminoacridine	8723
CHEBI:8455	proguanil	2382
CHEBI:8459	promazine	8742
CHEBI:8461	promethazine	8745
CHEBI:8481	Propantheline	8761
CHEBI:8485	Proparacaine	34905
CHEBI:84883	ethyl (5Z,8Z,11Z,14Z,17Z)-icosapentaenoate	1304974
CHEBI:8491	propiomazine	8770
CHEBI:8493	Propiverine	55175
CHEBI:84940	ethyl oleate	1314361
CHEBI:8497	propoxyphene	8785
CHEBI:8499	propranolol	8787
CHEBI:84997	sodium gluconate	56476
CHEBI:85010	eltrombopag	711942
CHEBI:8502	6-propyl-2-thiouracil	8794
CHEBI:85078	dapagliflozin	1488564
CHEBI:85083	sofosbuvir	1484911
CHEBI:85089	ledipasvir	1591922
CHEBI:85146	carboxymethylcellulose	2062
CHEBI:85155	netupitant	1552337
CHEBI:85161	palonosetron	70561
CHEBI:85164	nintedanib	1592737
CHEBI:85176	finafloxacin	1598641
CHEBI:85182	dasabuvir	1597381
CHEBI:85183	ombitasvir	1597371
CHEBI:85188	paritaprevir	1597373
CHEBI:85202	peramivir	619693
CHEBI:85249	hydroxyethylcellulose	27244
CHEBI:85260	spiramycin I	9991
CHEBI:85263	N-(dodecanoyl)ethanolamine	1855084
CHEBI:85265	amprolium	1006654
CHEBI:85267	flumequine	25112
CHEBI:85274	pristinamycin	66958
CHEBI:85537	4-hydroxy-3-methoxybenzene-1-sulfonic acid	26288
CHEBI:85662	lixisenatide	1440051
CHEBI:8583	Prothrombin	1441688
CHEBI:85966	ivabradine	1649480
CHEBI:8597	protriptyline	8886
CHEBI:85973	edoxaban	1599538
CHEBI:85978	isavuconazonium	1608322
CHEBI:85980	eluxadoline	1653781
CHEBI:85984	avibactam	1603834
CHEBI:85990	panobinostat	1603350
CHEBI:85993	palbociclib	1601374
CHEBI:85994	lenvatinib	1603296
CHEBI:86297	picrate anion	1443000
CHEBI:86364	manganese(II) sulfate monohydrate	29268
CHEBI:86463	potassium aluminium sulfate	54989
CHEBI:86471	pyrite	35098
CHEBI:86477	sodium sulfite	36723
CHEBI:8654	pyrantel	8984
CHEBI:86567	4-methoxyacetophenone	2612428
CHEBI:8665	Pyridostigmine	9000
CHEBI:8673	pyrimethamine	9010
CHEBI:8687	pyrvinium	35163
CHEBI:8694	Quazepam	35185
CHEBI:8707	quetiapine	51272
CHEBI:8711	quinacrine	9061
CHEBI:8713	quinapril	35208
CHEBI:8716	quinestrol	9066
CHEBI:8717	quinethazone	59743
CHEBI:87184	hexamidine	26849
CHEBI:87185	florfenicol	25086
CHEBI:87192	phloxine B	1310707
CHEBI:87209	virginiamycin	11232
CHEBI:8732	Quinupristin	229367
CHEBI:87362	pentyl acetate	1370452
CHEBI:8746	(R)-salbutamol	237159
CHEBI:87462	propamidine	34633
CHEBI:87528	dihydromyrcenol	1659907
CHEBI:8764	mycophenolate mofetil	68149
CHEBI:87647	tolonium chloride	10638
CHEBI:87661	basic fuchsin	1535513
CHEBI:8768	rabeprazole	114979
CHEBI:87681	ranolazine	35829
CHEBI:87715	prasugrel	613391
CHEBI:8772	raloxifene	72143
CHEBI:8774	ramipril	35296
CHEBI:8776	ranitidine	9143
CHEBI:88014	Sudan IV	36224
CHEBI:8802	remifentanil	73032
CHEBI:8805	Repaglinide	73044
CHEBI:8811	resmethrin	35380
CHEBI:88173	brilliant green	19698
CHEBI:88258	sulfametrole	37328
CHEBI:88271	letosteine	28554
CHEBI:88316	nefopam	7285
CHEBI:88386	Amyl salicylate	236149
CHEBI:88542	Butylparaben	1306937
CHEBI:8862	Rilmenidine	55679
CHEBI:8863	Riluzole	35623
CHEBI:88639	Ethylhexyl salicylate	236880
CHEBI:8869	Risedronic acid	73056
CHEBI:8871	risperidone	35636
CHEBI:8872	ritodrine	9392
CHEBI:8874	rivastigmine	183379
CHEBI:88764	ethyl butyrate	1314356
CHEBI:888	2,3-disulfanylpropane-1-sulfonic acid	10991
CHEBI:8884	rocuronium	68139
CHEBI:8887	rofecoxib	232158
CHEBI:8888	ropinirole	72302
CHEBI:8913	Ruscogenin	35890
CHEBI:89642	Gestrinone	4792
CHEBI:89886	2-Methoxy-4-methylphenol	1362910
CHEBI:90046	Methylephedrine	1311545
CHEBI:9011	salmeterol	36117
CHEBI:90117	indigo carmine (acid form)	325514
CHEBI:9014	salsalate	36108
CHEBI:90184	LAC dye	1368898
CHEBI:90217	quizartinib	2643048
CHEBI:90227	selumetinib	2289380
CHEBI:9073	secobarbital	9624
CHEBI:90841	cangrelor	1656052
CHEBI:90844	selexipag	1729002
CHEBI:90851	cobimetinib	1722365
CHEBI:90863	sonidegib	1659191
CHEBI:90865	flibanserin	1665509
CHEBI:90879	tipiracil	1670304
CHEBI:90908	rolapitant	1665496
CHEBI:90914	uridine triacetate	1665222
CHEBI:90926	tenofovir alafenamide	1721603
CHEBI:90929	lesinurad	1731031
CHEBI:90930	aripiprazole lauroxil	1673265
CHEBI:90933	cariprazine	1667655
CHEBI:90936	alectinib	1727455
CHEBI:90942	ixazomib	1723735
CHEBI:90943	osimertinib	1721560
CHEBI:90951	lumacaftor	1655922
CHEBI:90953	sugammadex	1726988
CHEBI:90960	tiotropium	69120
CHEBI:91090	charcoal	2296
CHEBI:9118	sermorelin	56188
CHEBI:9122	sertindole	41996
CHEBI:9123	sertraline	36437
CHEBI:91295	ricinoleate	618482
CHEBI:9130	sevoflurane	36453
CHEBI:91327	tivozanib	2534233
CHEBI:9137	sibutramine	36514
CHEBI:9139	sildenafil	136411
CHEBI:91407	momelotinib	2665204
CHEBI:9142	silver(1+) sulfadiazinate	9793
CHEBI:9144	silibinin	155067
CHEBI:9147	octamethyltrisiloxane	9796
CHEBI:9150	simvastatin	36567
CHEBI:91508	2-[[2-[(acetylthio)methyl]-1-oxo-3-phenylpropyl]amino]acetic acid (phenylmethyl) ester	16738
CHEBI:91656	4-[1-hydroxy-2-(4-phenylbutan-2-ylamino)propyl]phenol	7595
CHEBI:9168	sirolimus	35302
CHEBI:9169	sisomycin	9806
CHEBI:91749	tianeptine	38252
CHEBI:91768	6-chloro-1,1-dioxo-3-[(prop-2-enylthio)methyl]-3,4-dihydro-2H-1$l^{6},2,4-benzothiadiazine-7-sulfonamide	17599
CHEBI:91817	2-(1-naphthalenylmethyl)-3-(2-oxolanyl)propanoic acid 2-(diethylamino)ethyl ester	7236
CHEBI:91829	4-(dimethylamino)-2,2-diphenylpentanamide	1006397
CHEBI:9212	sparfloxacin	18469
CHEBI:9215	spectinomycin	270
CHEBI:92386	xylazine	1099660
CHEBI:9241	spironolactone	9997
CHEBI:9249	stanozolol	10032
CHEBI:92511	ketotifen	6146
CHEBI:92675	etamivan	24453
CHEBI:9271	stevioside	37106
CHEBI:92875	5-(2-chloroethyl)-4-methylthiazole	2372
CHEBI:9288	streptozocin	10114
CHEBI:9313	Sucralfate	10156
CHEBI:9316	sufentanil	56795
CHEBI:9321	sulbactam	10167
CHEBI:9325	sulconazole	37319
CHEBI:9328	sulfadiazine	10171
CHEBI:9329	sulfadoxine	10173
CHEBI:9331	sulfamethizole	10179
CHEBI:9332	sulfamethoxazole	10180
CHEBI:9334	sulfasalazine	9524
CHEBI:9336	phthalylsulfathiazole	33632
CHEBI:9337	sulfathiazole	10193
CHEBI:9342	sulfinpyrazone	10205
CHEBI:9349	sulfonyldimethane	23247
CHEBI:9352	sulindac	10237
CHEBI:9356	Sultopride	37416
CHEBI:9362	suprofen	10255
CHEBI:93825	2-cyclohexyl-2-phenylacetic acid 2-(diethylamino)ethyl ester	21945
CHEBI:93837	3-(4-phenyl-1-piperazinyl)propane-1,2-diol	23419
CHEBI:9391	talampicillin	10322
CHEBI:9398	tamsulosin	77492
CHEBI:9405	tartrazine	1305578
CHEBI:94187	givinostat	2678889
CHEBI:9421	tazobactam	37617
CHEBI:94314	7-[2-hydroxy-3-[2-hydroxyethyl(methyl)amino]propyl]-1,3-dimethylpurine-2,6-dione	89795
CHEBI:94316	6-methoxy-N-[(1-prop-2-enyl-2-pyrrolidinyl)methyl]-2H-benzotriazole-5-carboxamide	17311
CHEBI:9434	telmisartan	73494
CHEBI:9435	Temazepam	10355
CHEBI:9437	temoporfin	115243
CHEBI:94373	mosapride	135091
CHEBI:94398	1-(2-methylphenyl)glycerol	6755
CHEBI:94434	3,3-diphenyl-N-(1-phenylethyl)-1-propanamine	4327
CHEBI:94449	2-cyclopentyl-2-hydroxy-2-phenylacetic acid (1,1-dimethyl-3-pyrrolidin-1-iumyl) ester	1546438
CHEBI:9445	terazosin	37798
CHEBI:9448	terbinafine	37801
CHEBI:94484	1-phenyl-1-cyclopentanecarboxylic acid 2-[2-(diethylamino)ethoxy]ethyl ester	20217
CHEBI:9449	terbutaline	10368
CHEBI:9451	terconazole	37806
CHEBI:94514	hexadecyl-[2-[(4-methoxyphenyl)methyl-(2-pyrimidinyl)amino]ethyl]-dimethylammonium	237058
CHEBI:9453	Terfenadine	42330
CHEBI:94563	benzydamine	1425
CHEBI:9460	testolactone	10378
CHEBI:94621	sulfaguanidine	10174
CHEBI:9467	tetrabenazine	10390
CHEBI:94677	sulfabenzamide	37320
CHEBI:9468	tetracaine	10391
CHEBI:94686	orlistat	37925
CHEBI:94708	4,5-diacetyloxy-9,10-dioxo-2-anthracenecarboxylic acid	22759
CHEBI:94806	[4-(carbamoylamino)phenyl]arsonic acid	20206
CHEBI:9495	thiram	10517
CHEBI:9513	thalidomide	10432
CHEBI:9516	thapsigargin	10485
CHEBI:95216	2-[2-(diethylamino)ethylamino]-2-phenylacetic acid 3-methylbutyl ester	20136
CHEBI:95341	baricitinib	2047232
CHEBI:9544	thiethylperazine	10471
CHEBI:9546	thimerosal	10472
CHEBI:9566	thioridazine	10502
CHEBI:9570	Thiotepa	10473
CHEBI:9571	Thiothixene	10510
CHEBI:9574	Thrombin	10528
CHEBI:9586	tiagabine	31914
CHEBI:9587	ticarcillin	10591
CHEBI:9588	ticlopidine	10594
CHEBI:9598	Tiludronic acid	11476
CHEBI:9604	tioconazole	38298
CHEBI:9605	tirofiban	73137
CHEBI:9611	tocainide	42359
CHEBI:9613	tolazamide	10633
CHEBI:9620	tolnaftate	10637
CHEBI:9622	tolterodine	119565
CHEBI:9635	toremifene	38409
CHEBI:9637	torasemide	38413
CHEBI:9648	tramadol	10689
CHEBI:9649	trandolapril	38454
CHEBI:9652	tranylcypromine	10734
CHEBI:9654	trazodone	10737
CHEBI:9661	triacetin	10756
CHEBI:9667	triamcinolone	10759
CHEBI:9671	triamterene	10763
CHEBI:9674	triazolam	10767
CHEBI:9679	tricalcium bis(phosphate)	47628
CHEBI:9683	trichlormethiazide	10772
CHEBI:9695	Triclofos	38610
CHEBI:9701	tridihexethyl	38617
CHEBI:9711	triflupromazine	10805
CHEBI:9720	Trihexyphenidyl	10811
CHEBI:9725	Trimeprazine	10825
CHEBI:9727	trimethadione	10827
CHEBI:9728	trimethaphan	10828
CHEBI:9737	trimetrexate	42333
CHEBI:9738	trimipramine	10834
CHEBI:9741	Tripelennamine	10847
CHEBI:9753	troglitazone	72610
CHEBI:9754	tris	10865
CHEBI:9757	Tropicamide	10869
CHEBI:9763	trovafloxacin	115552
CHEBI:9765	Trypsin	10890
CHEBI:9774	tubocurarine	10917
CHEBI:9884	5-[bis(2-chloroethyl)amino]uracil	10996
CHEBI:991	2-amino-2-methylpropane-1,3-diol	1307680
CHEBI:9927	valsartan	69749
CHEBI:9937	vasopressin	11149
CHEBI:9939	vecuronium	71535
CHEBI:9943	venlafaxine	39786
CHEBI:9948	verapamil	11170
CHEBI:9978	vidarabine monohydrate	11194
CHEBI:9985	vincamine	11201
DRON:00010006	aprotinin	1056
DRON:00010007	Intramuscular immunoglobulin	108067
DRON:00010039	paregoric	32926
DRON:00010082	American ginseng root	259473
DRON:00010092	ASTRAGALUS ROOT	259441
DRON:00010112	Hymenoptera allergenic extract	235614
DRON:00010118	iocetamic acid	183830
DRON:00010126	isocarboxazid	6011
DRON:00010130	iso-sulfan blue	27863
DRON:00010134	Juniperus communis whole extract	6085
DRON:00010169	aloglutamol	17392
DRON:00010172	alseroxylon	599
DRON:00010173	alteplase	8410
DRON:00010178	aluminum aspirin	611
DRON:00010179	aluminum carbonate	89858
DRON:00010223	ancrod	772
DRON:00010275	benfluorex	18880
DRON:00010302	bifemelane	47111
DRON:00010323	bismuth hydroxide	235954
DRON:00010335	bran	104125
DRON:00010443	celiprolol	20498
DRON:00010457	chloropyramine	20861
DRON:00010477	chromocarb diethylamine	48064
DRON:00010552	danaparoid	78484
DRON:00010584	DEXTRAN HM	216535
DRON:00010616	dihydroergotoxine	3419
DRON:00010637	diphtheria antitoxin	3510
DRON:00010699	epoetin beta	105695
DRON:00010763	ferrous ascorbate	4356
DRON:00010783	feverfew extract	114203
DRON:00010810	fomivirsen	85763
DRON:00010870	hetastarch	5531
DRON:00010895	p-hydroxyamphetamine	7839
DRON:00010981	triazulenone	38555
DRON:00011010	peptones	8040
DRON:00011013	manganese aspartate	253187
DRON:00011118	miocamycin	6985
DRON:00011125	molgramostim	70161
DRON:00011136	muromonab-CD3	42405
DRON:00011219	obidoxime	42826
DRON:00011249	cyclopenthiazide	3000
DRON:00011259	oxyphenonium	7818
DRON:00011266	Bile fluid	1533
DRON:00011280	pegademase bovine	59768
DRON:00011281	pegaspargase	34132
DRON:00011287	penfluridol	7974
DRON:00011374	Phosphatidylserines	8219
DRON:00011382	piperacetazine	8338
DRON:00011383	piperidolate	59064
DRON:00011399	poison ivy extract	236106
DRON:00011418	potassium orotate	8602
DRON:00011451	protamine sulfate (USP)	8825
DRON:00011492	remoxipride	35350
DRON:00011515	sacrosidase	214817
